Date_Time,Year,Month,Day,Time,Hourly_Counts
"March 19, 2020 01:00:00 AM",2020,March,Thursday,1,27
"March 19, 2020 02:00:00 AM",2020,March,Thursday,2,12
"March 19, 2020 03:00:00 AM",2020,March,Thursday,3,18
"March 19, 2020 04:00:00 AM",2020,March,Thursday,4,17
"March 19, 2020 05:00:00 AM",2020,March,Thursday,5,29
"March 19, 2020 06:00:00 AM",2020,March,Thursday,6,72
"March 19, 2020 07:00:00 AM",2020,March,Thursday,7,185
"March 19, 2020 08:00:00 AM",2020,March,Thursday,8,458
"March 19, 2020 09:00:00 AM",2020,March,Thursday,9,340
"March 19, 2020 10:00:00 AM",2020,March,Thursday,10,452
"March 19, 2020 11:00:00 AM",2020,March,Thursday,11,559
"March 19, 2020 12:00:00 PM",2020,March,Thursday,12,1122
"March 19, 2020 01:00:00 PM",2020,March,Thursday,13,1033
"March 19, 2020 02:00:00 PM",2020,March,Thursday,14,704
"March 19, 2020 03:00:00 PM",2020,March,Thursday,15,613
"March 19, 2020 04:00:00 PM",2020,March,Thursday,16,672
"March 19, 2020 05:00:00 PM",2020,March,Thursday,17,674
"March 19, 2020 06:00:00 PM",2020,March,Thursday,18,483
"March 19, 2020 07:00:00 PM",2020,March,Thursday,19,274
"March 19, 2020 08:00:00 PM",2020,March,Thursday,20,189
"March 19, 2020 09:00:00 PM",2020,March,Thursday,21,193
"March 19, 2020 10:00:00 PM",2020,March,Thursday,22,145
"March 19, 2020 11:00:00 PM",2020,March,Thursday,23,66
"March 20, 2020 12:00:00 AM",2020,March,Friday,0,77
"March 20, 2020 01:00:00 AM",2020,March,Friday,1,24
"March 20, 2020 02:00:00 AM",2020,March,Friday,2,34
"March 20, 2020 03:00:00 AM",2020,March,Friday,3,28
"March 20, 2020 04:00:00 AM",2020,March,Friday,4,9
"March 20, 2020 05:00:00 AM",2020,March,Friday,5,28
"March 20, 2020 06:00:00 AM",2020,March,Friday,6,65
"March 20, 2020 07:00:00 AM",2020,March,Friday,7,173
"March 20, 2020 08:00:00 AM",2020,March,Friday,8,409
"March 20, 2020 09:00:00 AM",2020,March,Friday,9,352
"March 20, 2020 10:00:00 AM",2020,March,Friday,10,471
"March 20, 2020 11:00:00 AM",2020,March,Friday,11,556
"March 20, 2020 12:00:00 PM",2020,March,Friday,12,1090
"March 20, 2020 01:00:00 PM",2020,March,Friday,13,1024
"March 20, 2020 02:00:00 PM",2020,March,Friday,14,710
"March 20, 2020 03:00:00 PM",2020,March,Friday,15,624
"March 20, 2020 04:00:00 PM",2020,March,Friday,16,581
"March 20, 2020 05:00:00 PM",2020,March,Friday,17,669
"March 20, 2020 06:00:00 PM",2020,March,Friday,18,498
"March 20, 2020 07:00:00 PM",2020,March,Friday,19,332
"March 20, 2020 08:00:00 PM",2020,March,Friday,20,282
"March 20, 2020 09:00:00 PM",2020,March,Friday,21,262
"March 20, 2020 10:00:00 PM",2020,March,Friday,22,232
"March 20, 2020 11:00:00 PM",2020,March,Friday,23,152
"March 21, 2020 12:00:00 AM",2020,March,Saturday,0,130
"March 21, 2020 01:00:00 AM",2020,March,Saturday,1,65
"March 21, 2020 02:00:00 AM",2020,March,Saturday,2,37
"March 21, 2020 03:00:00 AM",2020,March,Saturday,3,42
"March 21, 2020 04:00:00 AM",2020,March,Saturday,4,43
"March 21, 2020 05:00:00 AM",2020,March,Saturday,5,18
"March 21, 2020 06:00:00 AM",2020,March,Saturday,6,28
"March 21, 2020 07:00:00 AM",2020,March,Saturday,7,95
"March 21, 2020 08:00:00 AM",2020,March,Saturday,8,81
"March 21, 2020 09:00:00 AM",2020,March,Saturday,9,132
"March 21, 2020 10:00:00 AM",2020,March,Saturday,10,304
"March 21, 2020 11:00:00 AM",2020,March,Saturday,11,374
"March 21, 2020 12:00:00 PM",2020,March,Saturday,12,409
"March 21, 2020 01:00:00 PM",2020,March,Saturday,13,480
"March 21, 2020 02:00:00 PM",2020,March,Saturday,14,605
"March 21, 2020 03:00:00 PM",2020,March,Saturday,15,510
"March 21, 2020 04:00:00 PM",2020,March,Saturday,16,467
"March 21, 2020 05:00:00 PM",2020,March,Saturday,17,351
"March 21, 2020 06:00:00 PM",2020,March,Saturday,18,340
"March 21, 2020 07:00:00 PM",2020,March,Saturday,19,305
"March 21, 2020 08:00:00 PM",2020,March,Saturday,20,248
"March 21, 2020 09:00:00 PM",2020,March,Saturday,21,223
"March 21, 2020 10:00:00 PM",2020,March,Saturday,22,172
"March 21, 2020 11:00:00 PM",2020,March,Saturday,23,141
"March 22, 2020 12:00:00 AM",2020,March,Sunday,0,63
"March 22, 2020 01:00:00 AM",2020,March,Sunday,1,74
"March 22, 2020 02:00:00 AM",2020,March,Sunday,2,47
"March 22, 2020 03:00:00 AM",2020,March,Sunday,3,42
"March 22, 2020 04:00:00 AM",2020,March,Sunday,4,24
"March 22, 2020 05:00:00 AM",2020,March,Sunday,5,15
"March 22, 2020 06:00:00 AM",2020,March,Sunday,6,23
"March 22, 2020 07:00:00 AM",2020,March,Sunday,7,30
"March 22, 2020 08:00:00 AM",2020,March,Sunday,8,38
"March 22, 2020 09:00:00 AM",2020,March,Sunday,9,103
"March 22, 2020 10:00:00 AM",2020,March,Sunday,10,186
"March 22, 2020 11:00:00 AM",2020,March,Sunday,11,264
"March 22, 2020 12:00:00 PM",2020,March,Sunday,12,294
"March 22, 2020 01:00:00 PM",2020,March,Sunday,13,334
"March 22, 2020 02:00:00 PM",2020,March,Sunday,14,369
"March 22, 2020 03:00:00 PM",2020,March,Sunday,15,361
"March 22, 2020 04:00:00 PM",2020,March,Sunday,16,316
"March 22, 2020 05:00:00 PM",2020,March,Sunday,17,316
"March 22, 2020 06:00:00 PM",2020,March,Sunday,18,291
"March 22, 2020 07:00:00 PM",2020,March,Sunday,19,181
"March 22, 2020 08:00:00 PM",2020,March,Sunday,20,116
"March 22, 2020 09:00:00 PM",2020,March,Sunday,21,124
"March 22, 2020 10:00:00 PM",2020,March,Sunday,22,79
"March 22, 2020 11:00:00 PM",2020,March,Sunday,23,50
"March 23, 2020 12:00:00 AM",2020,March,Monday,0,25
"March 23, 2020 01:00:00 AM",2020,March,Monday,1,39
"March 23, 2020 02:00:00 AM",2020,March,Monday,2,10
"March 23, 2020 03:00:00 AM",2020,March,Monday,3,10
"March 23, 2020 04:00:00 AM",2020,March,Monday,4,8
"March 23, 2020 05:00:00 AM",2020,March,Monday,5,24
"March 23, 2020 06:00:00 AM",2020,March,Monday,6,72
"March 23, 2020 07:00:00 AM",2020,March,Monday,7,169
"March 23, 2020 08:00:00 AM",2020,March,Monday,8,316
"March 23, 2020 09:00:00 AM",2020,March,Monday,9,344
"March 23, 2020 10:00:00 AM",2020,March,Monday,10,386
"March 23, 2020 11:00:00 AM",2020,March,Monday,11,471
"March 23, 2020 12:00:00 PM",2020,March,Monday,12,799
"March 23, 2020 01:00:00 PM",2020,March,Monday,13,744
"March 23, 2020 02:00:00 PM",2020,March,Monday,14,557
"March 23, 2020 03:00:00 PM",2020,March,Monday,15,517
"March 23, 2020 04:00:00 PM",2020,March,Monday,16,525
"March 23, 2020 05:00:00 PM",2020,March,Monday,17,457
"March 23, 2020 06:00:00 PM",2020,March,Monday,18,321
"March 23, 2020 07:00:00 PM",2020,March,Monday,19,174
"March 23, 2020 08:00:00 PM",2020,March,Monday,20,93
"March 23, 2020 09:00:00 PM",2020,March,Monday,21,75
"March 23, 2020 10:00:00 PM",2020,March,Monday,22,56
"March 23, 2020 11:00:00 PM",2020,March,Monday,23,35
"March 24, 2020 12:00:00 AM",2020,March,Tuesday,0,14
"March 24, 2020 01:00:00 AM",2020,March,Tuesday,1,8
"March 24, 2020 02:00:00 AM",2020,March,Tuesday,2,4
"March 24, 2020 03:00:00 AM",2020,March,Tuesday,3,8
"March 24, 2020 04:00:00 AM",2020,March,Tuesday,4,17
"March 24, 2020 05:00:00 AM",2020,March,Tuesday,5,25
"March 24, 2020 06:00:00 AM",2020,March,Tuesday,6,62
"March 24, 2020 07:00:00 AM",2020,March,Tuesday,7,125
"March 24, 2020 08:00:00 AM",2020,March,Tuesday,8,195
"March 24, 2020 09:00:00 AM",2020,March,Tuesday,9,163
"March 24, 2020 10:00:00 AM",2020,March,Tuesday,10,228
"March 24, 2020 11:00:00 AM",2020,March,Tuesday,11,260
"March 24, 2020 12:00:00 PM",2020,March,Tuesday,12,448
"March 24, 2020 01:00:00 PM",2020,March,Tuesday,13,463
"March 24, 2020 02:00:00 PM",2020,March,Tuesday,14,322
"March 24, 2020 03:00:00 PM",2020,March,Tuesday,15,375
"March 24, 2020 04:00:00 PM",2020,March,Tuesday,16,319
"March 24, 2020 05:00:00 PM",2020,March,Tuesday,17,252
"March 24, 2020 06:00:00 PM",2020,March,Tuesday,18,209
"March 24, 2020 07:00:00 PM",2020,March,Tuesday,19,139
"March 24, 2020 08:00:00 PM",2020,March,Tuesday,20,79
"March 24, 2020 09:00:00 PM",2020,March,Tuesday,21,91
"March 24, 2020 10:00:00 PM",2020,March,Tuesday,22,52
"March 24, 2020 11:00:00 PM",2020,March,Tuesday,23,28
"March 25, 2020 12:00:00 AM",2020,March,Wednesday,0,17
"March 25, 2020 01:00:00 AM",2020,March,Wednesday,1,11
"March 25, 2020 02:00:00 AM",2020,March,Wednesday,2,7
"March 25, 2020 03:00:00 AM",2020,March,Wednesday,3,5
"March 25, 2020 04:00:00 AM",2020,March,Wednesday,4,3
"March 25, 2020 05:00:00 AM",2020,March,Wednesday,5,17
"March 25, 2020 06:00:00 AM",2020,March,Wednesday,6,39
"March 25, 2020 07:00:00 AM",2020,March,Wednesday,7,105
"March 25, 2020 08:00:00 AM",2020,March,Wednesday,8,148
"March 25, 2020 09:00:00 AM",2020,March,Wednesday,9,151
"March 25, 2020 10:00:00 AM",2020,March,Wednesday,10,190
"March 25, 2020 11:00:00 AM",2020,March,Wednesday,11,236
"March 25, 2020 12:00:00 PM",2020,March,Wednesday,12,390
"March 25, 2020 01:00:00 PM",2020,March,Wednesday,13,385
"March 25, 2020 02:00:00 PM",2020,March,Wednesday,14,298
"March 25, 2020 03:00:00 PM",2020,March,Wednesday,15,323
"March 25, 2020 04:00:00 PM",2020,March,Wednesday,16,253
"March 25, 2020 05:00:00 PM",2020,March,Wednesday,17,271
"March 25, 2020 06:00:00 PM",2020,March,Wednesday,18,180
"March 25, 2020 07:00:00 PM",2020,March,Wednesday,19,145
"March 25, 2020 08:00:00 PM",2020,March,Wednesday,20,70
"March 25, 2020 09:00:00 PM",2020,March,Wednesday,21,43
"March 25, 2020 10:00:00 PM",2020,March,Wednesday,22,44
"March 25, 2020 11:00:00 PM",2020,March,Wednesday,23,31
"March 26, 2020 12:00:00 AM",2020,March,Thursday,0,24
"March 26, 2020 01:00:00 AM",2020,March,Thursday,1,10
"March 26, 2020 02:00:00 AM",2020,March,Thursday,2,15
"March 26, 2020 03:00:00 AM",2020,March,Thursday,3,14
"March 26, 2020 04:00:00 AM",2020,March,Thursday,4,10
"March 26, 2020 05:00:00 AM",2020,March,Thursday,5,18
"March 26, 2020 06:00:00 AM",2020,March,Thursday,6,53
"March 26, 2020 07:00:00 AM",2020,March,Thursday,7,87
"March 26, 2020 08:00:00 AM",2020,March,Thursday,8,125
"March 26, 2020 09:00:00 AM",2020,March,Thursday,9,152
"March 26, 2020 10:00:00 AM",2020,March,Thursday,10,156
"March 26, 2020 11:00:00 AM",2020,March,Thursday,11,224
"March 26, 2020 12:00:00 PM",2020,March,Thursday,12,339
"March 26, 2020 01:00:00 PM",2020,March,Thursday,13,323
"March 26, 2020 02:00:00 PM",2020,March,Thursday,14,287
"March 26, 2020 03:00:00 PM",2020,March,Thursday,15,278
"March 26, 2020 04:00:00 PM",2020,March,Thursday,16,254
"March 26, 2020 05:00:00 PM",2020,March,Thursday,17,220
"March 26, 2020 06:00:00 PM",2020,March,Thursday,18,158
"March 26, 2020 07:00:00 PM",2020,March,Thursday,19,77
"March 26, 2020 08:00:00 PM",2020,March,Thursday,20,102
"March 26, 2020 09:00:00 PM",2020,March,Thursday,21,58
"March 26, 2020 10:00:00 PM",2020,March,Thursday,22,47
"March 26, 2020 11:00:00 PM",2020,March,Thursday,23,37
"March 27, 2020 12:00:00 AM",2020,March,Friday,0,15
"March 27, 2020 01:00:00 AM",2020,March,Friday,1,11
"March 27, 2020 02:00:00 AM",2020,March,Friday,2,6
"March 27, 2020 03:00:00 AM",2020,March,Friday,3,5
"March 27, 2020 04:00:00 AM",2020,March,Friday,4,9
"March 27, 2020 05:00:00 AM",2020,March,Friday,5,30
"March 27, 2020 06:00:00 AM",2020,March,Friday,6,41
"March 27, 2020 07:00:00 AM",2020,March,Friday,7,124
"March 27, 2020 08:00:00 AM",2020,March,Friday,8,111
"March 27, 2020 09:00:00 AM",2020,March,Friday,9,164
"March 27, 2020 10:00:00 AM",2020,March,Friday,10,148
"March 27, 2020 11:00:00 AM",2020,March,Friday,11,229
"March 27, 2020 12:00:00 PM",2020,March,Friday,12,345
"March 27, 2020 01:00:00 PM",2020,March,Friday,13,327
"March 27, 2020 02:00:00 PM",2020,March,Friday,14,282
"March 27, 2020 03:00:00 PM",2020,March,Friday,15,253
"March 27, 2020 04:00:00 PM",2020,March,Friday,16,248
"March 27, 2020 05:00:00 PM",2020,March,Friday,17,201
"March 27, 2020 06:00:00 PM",2020,March,Friday,18,208
"March 27, 2020 07:00:00 PM",2020,March,Friday,19,113
"March 27, 2020 08:00:00 PM",2020,March,Friday,20,45
"March 27, 2020 09:00:00 PM",2020,March,Friday,21,66
"March 27, 2020 10:00:00 PM",2020,March,Friday,22,49
"March 27, 2020 11:00:00 PM",2020,March,Friday,23,47
"March 28, 2020 12:00:00 AM",2020,March,Saturday,0,14
"March 28, 2020 01:00:00 AM",2020,March,Saturday,1,11
"March 28, 2020 02:00:00 AM",2020,March,Saturday,2,10
"March 28, 2020 03:00:00 AM",2020,March,Saturday,3,15
"March 28, 2020 04:00:00 AM",2020,March,Saturday,4,16
"March 28, 2020 05:00:00 AM",2020,March,Saturday,5,18
"March 28, 2020 06:00:00 AM",2020,March,Saturday,6,21
"March 28, 2020 07:00:00 AM",2020,March,Saturday,7,21
"March 28, 2020 08:00:00 AM",2020,March,Saturday,8,36
"March 28, 2020 09:00:00 AM",2020,March,Saturday,9,97
"March 28, 2020 10:00:00 AM",2020,March,Saturday,10,155
"March 28, 2020 11:00:00 AM",2020,March,Saturday,11,166
"March 28, 2020 12:00:00 PM",2020,March,Saturday,12,200
"March 28, 2020 01:00:00 PM",2020,March,Saturday,13,214
"March 28, 2020 02:00:00 PM",2020,March,Saturday,14,237
"March 28, 2020 03:00:00 PM",2020,March,Saturday,15,190
"March 28, 2020 04:00:00 PM",2020,March,Saturday,16,138
"March 28, 2020 05:00:00 PM",2020,March,Saturday,17,153
"March 28, 2020 06:00:00 PM",2020,March,Saturday,18,98
"March 28, 2020 07:00:00 PM",2020,March,Saturday,19,91
"March 28, 2020 08:00:00 PM",2020,March,Saturday,20,69
"March 28, 2020 09:00:00 PM",2020,March,Saturday,21,49
"March 28, 2020 10:00:00 PM",2020,March,Saturday,22,48
"March 28, 2020 11:00:00 PM",2020,March,Saturday,23,55
"March 29, 2020 12:00:00 AM",2020,March,Sunday,0,31
"March 29, 2020 01:00:00 AM",2020,March,Sunday,1,14
"March 29, 2020 02:00:00 AM",2020,March,Sunday,2,8
"March 29, 2020 03:00:00 AM",2020,March,Sunday,3,11
"March 29, 2020 04:00:00 AM",2020,March,Sunday,4,4
"March 29, 2020 05:00:00 AM",2020,March,Sunday,5,10
"March 29, 2020 06:00:00 AM",2020,March,Sunday,6,14
"March 29, 2020 07:00:00 AM",2020,March,Sunday,7,18
"March 29, 2020 08:00:00 AM",2020,March,Sunday,8,21
"March 29, 2020 09:00:00 AM",2020,March,Sunday,9,30
"March 29, 2020 10:00:00 AM",2020,March,Sunday,10,87
"March 29, 2020 11:00:00 AM",2020,March,Sunday,11,120
"March 29, 2020 12:00:00 PM",2020,March,Sunday,12,137
"March 29, 2020 01:00:00 PM",2020,March,Sunday,13,191
"March 29, 2020 02:00:00 PM",2020,March,Sunday,14,175
"March 29, 2020 03:00:00 PM",2020,March,Sunday,15,111
"March 29, 2020 04:00:00 PM",2020,March,Sunday,16,101
"March 29, 2020 05:00:00 PM",2020,March,Sunday,17,118
"March 29, 2020 06:00:00 PM",2020,March,Sunday,18,73
"March 29, 2020 07:00:00 PM",2020,March,Sunday,19,73
"March 29, 2020 08:00:00 PM",2020,March,Sunday,20,60
"March 29, 2020 09:00:00 PM",2020,March,Sunday,21,47
"March 29, 2020 10:00:00 PM",2020,March,Sunday,22,48
"March 29, 2020 11:00:00 PM",2020,March,Sunday,23,19
"March 30, 2020 12:00:00 AM",2020,March,Monday,0,15
"March 30, 2020 01:00:00 AM",2020,March,Monday,1,8
"March 30, 2020 02:00:00 AM",2020,March,Monday,2,18
"March 30, 2020 03:00:00 AM",2020,March,Monday,3,14
"March 30, 2020 04:00:00 AM",2020,March,Monday,4,18
"March 30, 2020 05:00:00 AM",2020,March,Monday,5,28
"March 30, 2020 06:00:00 AM",2020,March,Monday,6,48
"March 30, 2020 07:00:00 AM",2020,March,Monday,7,102
"March 30, 2020 08:00:00 AM",2020,March,Monday,8,112
"March 30, 2020 09:00:00 AM",2020,March,Monday,9,119
"March 30, 2020 10:00:00 AM",2020,March,Monday,10,126
"March 30, 2020 11:00:00 AM",2020,March,Monday,11,167
"March 30, 2020 12:00:00 PM",2020,March,Monday,12,225
"March 30, 2020 01:00:00 PM",2020,March,Monday,13,223
"March 30, 2020 02:00:00 PM",2020,March,Monday,14,239
"March 30, 2020 03:00:00 PM",2020,March,Monday,15,247
"March 30, 2020 04:00:00 PM",2020,March,Monday,16,181
"March 30, 2020 05:00:00 PM",2020,March,Monday,17,210
"March 30, 2020 06:00:00 PM",2020,March,Monday,18,109
"March 30, 2020 07:00:00 PM",2020,March,Monday,19,92
"March 30, 2020 08:00:00 PM",2020,March,Monday,20,53
"March 30, 2020 09:00:00 PM",2020,March,Monday,21,45
"March 30, 2020 10:00:00 PM",2020,March,Monday,22,28
"March 30, 2020 11:00:00 PM",2020,March,Monday,23,37
"March 31, 2020 12:00:00 AM",2020,March,Tuesday,0,23
"March 31, 2020 01:00:00 AM",2020,March,Tuesday,1,8
"March 31, 2020 02:00:00 AM",2020,March,Tuesday,2,6
"March 31, 2020 03:00:00 AM",2020,March,Tuesday,3,8
"March 31, 2020 04:00:00 AM",2020,March,Tuesday,4,3
"March 31, 2020 05:00:00 AM",2020,March,Tuesday,5,33
"March 31, 2020 06:00:00 AM",2020,March,Tuesday,6,43
"March 31, 2020 07:00:00 AM",2020,March,Tuesday,7,76
"March 31, 2020 08:00:00 AM",2020,March,Tuesday,8,95
"March 31, 2020 09:00:00 AM",2020,March,Tuesday,9,135
"March 31, 2020 10:00:00 AM",2020,March,Tuesday,10,131
"March 31, 2020 11:00:00 AM",2020,March,Tuesday,11,180
"March 31, 2020 12:00:00 PM",2020,March,Tuesday,12,264
"March 31, 2020 01:00:00 PM",2020,March,Tuesday,13,225
"March 31, 2020 02:00:00 PM",2020,March,Tuesday,14,208
"March 31, 2020 03:00:00 PM",2020,March,Tuesday,15,178
"March 31, 2020 04:00:00 PM",2020,March,Tuesday,16,161
"March 31, 2020 05:00:00 PM",2020,March,Tuesday,17,154
"March 31, 2020 06:00:00 PM",2020,March,Tuesday,18,115
"March 31, 2020 07:00:00 PM",2020,March,Tuesday,19,104
"March 31, 2020 08:00:00 PM",2020,March,Tuesday,20,74
"March 31, 2020 09:00:00 PM",2020,March,Tuesday,21,63
"March 31, 2020 10:00:00 PM",2020,March,Tuesday,22,41
"March 31, 2020 11:00:00 PM",2020,March,Tuesday,23,18
"April 01, 2020 12:00:00 AM",2020,April,Wednesday,0,9
"April 01, 2020 01:00:00 AM",2020,April,Wednesday,1,13
"April 01, 2020 02:00:00 AM",2020,April,Wednesday,2,12
"April 01, 2020 03:00:00 AM",2020,April,Wednesday,3,8
"April 01, 2020 04:00:00 AM",2020,April,Wednesday,4,7
"April 01, 2020 05:00:00 AM",2020,April,Wednesday,5,32
"April 01, 2020 06:00:00 AM",2020,April,Wednesday,6,45
"April 01, 2020 07:00:00 AM",2020,April,Wednesday,7,61
"April 01, 2020 08:00:00 AM",2020,April,Wednesday,8,84
"April 01, 2020 09:00:00 AM",2020,April,Wednesday,9,130
"April 01, 2020 10:00:00 AM",2020,April,Wednesday,10,126
"April 01, 2020 11:00:00 AM",2020,April,Wednesday,11,158
"April 01, 2020 12:00:00 PM",2020,April,Wednesday,12,262
"April 01, 2020 01:00:00 PM",2020,April,Wednesday,13,258
"April 01, 2020 02:00:00 PM",2020,April,Wednesday,14,183
"April 01, 2020 03:00:00 PM",2020,April,Wednesday,15,179
"April 01, 2020 04:00:00 PM",2020,April,Wednesday,16,205
"April 01, 2020 05:00:00 PM",2020,April,Wednesday,17,159
"April 01, 2020 06:00:00 PM",2020,April,Wednesday,18,151
"April 01, 2020 07:00:00 PM",2020,April,Wednesday,19,109
"April 01, 2020 08:00:00 PM",2020,April,Wednesday,20,59
"April 01, 2020 09:00:00 PM",2020,April,Wednesday,21,54
"April 01, 2020 10:00:00 PM",2020,April,Wednesday,22,44
"April 01, 2020 11:00:00 PM",2020,April,Wednesday,23,18
"April 02, 2020 12:00:00 AM",2020,April,Thursday,0,24
"April 02, 2020 01:00:00 AM",2020,April,Thursday,1,8
"April 02, 2020 02:00:00 AM",2020,April,Thursday,2,3
"April 02, 2020 03:00:00 AM",2020,April,Thursday,3,6
"April 02, 2020 04:00:00 AM",2020,April,Thursday,4,11
"April 02, 2020 05:00:00 AM",2020,April,Thursday,5,24
"April 02, 2020 06:00:00 AM",2020,April,Thursday,6,38
"April 02, 2020 07:00:00 AM",2020,April,Thursday,7,62
"April 02, 2020 08:00:00 AM",2020,April,Thursday,8,67
"April 02, 2020 09:00:00 AM",2020,April,Thursday,9,109
"April 02, 2020 10:00:00 AM",2020,April,Thursday,10,148
"April 02, 2020 11:00:00 AM",2020,April,Thursday,11,152
"April 02, 2020 12:00:00 PM",2020,April,Thursday,12,230
"April 02, 2020 01:00:00 PM",2020,April,Thursday,13,239
"April 02, 2020 02:00:00 PM",2020,April,Thursday,14,203
"April 02, 2020 03:00:00 PM",2020,April,Thursday,15,175
"April 02, 2020 04:00:00 PM",2020,April,Thursday,16,160
"April 02, 2020 05:00:00 PM",2020,April,Thursday,17,132
"April 02, 2020 06:00:00 PM",2020,April,Thursday,18,83
"April 02, 2020 07:00:00 PM",2020,April,Thursday,19,58
"April 02, 2020 08:00:00 PM",2020,April,Thursday,20,25
"April 02, 2020 09:00:00 PM",2020,April,Thursday,21,49
"April 02, 2020 10:00:00 PM",2020,April,Thursday,22,51
"April 02, 2020 11:00:00 PM",2020,April,Thursday,23,17
"April 03, 2020 12:00:00 AM",2020,April,Friday,0,19
"April 03, 2020 01:00:00 AM",2020,April,Friday,1,9
"April 03, 2020 02:00:00 AM",2020,April,Friday,2,7
"April 03, 2020 03:00:00 AM",2020,April,Friday,3,5
"April 03, 2020 04:00:00 AM",2020,April,Friday,4,6
"April 03, 2020 05:00:00 AM",2020,April,Friday,5,34
"April 03, 2020 06:00:00 AM",2020,April,Friday,6,40
"April 03, 2020 07:00:00 AM",2020,April,Friday,7,78
"April 03, 2020 08:00:00 AM",2020,April,Friday,8,87
"April 03, 2020 09:00:00 AM",2020,April,Friday,9,117
"April 03, 2020 10:00:00 AM",2020,April,Friday,10,163
"April 03, 2020 11:00:00 AM",2020,April,Friday,11,165
"April 03, 2020 12:00:00 PM",2020,April,Friday,12,233
"April 03, 2020 01:00:00 PM",2020,April,Friday,13,257
"April 03, 2020 02:00:00 PM",2020,April,Friday,14,242
"April 03, 2020 03:00:00 PM",2020,April,Friday,15,204
"April 03, 2020 04:00:00 PM",2020,April,Friday,16,188
"April 03, 2020 05:00:00 PM",2020,April,Friday,17,143
"April 03, 2020 06:00:00 PM",2020,April,Friday,18,149
"April 03, 2020 07:00:00 PM",2020,April,Friday,19,121
"April 03, 2020 08:00:00 PM",2020,April,Friday,20,48
"April 03, 2020 09:00:00 PM",2020,April,Friday,21,52
"April 03, 2020 10:00:00 PM",2020,April,Friday,22,19
"April 03, 2020 11:00:00 PM",2020,April,Friday,23,27
"April 04, 2020 12:00:00 AM",2020,April,Saturday,0,7
"April 04, 2020 01:00:00 AM",2020,April,Saturday,1,4
"April 04, 2020 02:00:00 AM",2020,April,Saturday,2,3
"April 04, 2020 03:00:00 AM",2020,April,Saturday,3,9
"April 04, 2020 04:00:00 AM",2020,April,Saturday,4,11
"April 04, 2020 05:00:00 AM",2020,April,Saturday,5,12
"April 04, 2020 06:00:00 AM",2020,April,Saturday,6,16
"April 04, 2020 07:00:00 AM",2020,April,Saturday,7,20
"April 04, 2020 08:00:00 AM",2020,April,Saturday,8,28
"April 04, 2020 09:00:00 AM",2020,April,Saturday,9,63
"April 04, 2020 10:00:00 AM",2020,April,Saturday,10,84
